e1,rel,n
/m/01gzm2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/01gzm2,/people/person/profession,1
/m/01gzm2,/people/person/spouse_s./people/marriage/type_of_union,1
/m/01h0kx,/music/genre/artists,0
/m/01h0kx,/music/genre/parent_genre,0
/m/01h1b,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01h1b,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/01h1b,/film/actor/film./film/performance/film,0
/m/01h1b,/people/person/profession,0
/m/01h1b,/people/person/spouse_s./people/marriage/type_of_union,1
/m/01h1bf,/award/award_winning_work/awards_won./award/award_honor/award,1
/m/01h1bf,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/01h1bf,/tv/tv_program/genre,0
/m/01h1bf,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/01h2_6,/influence/influence_node/influenced_by,0
/m/01h2_6,/influence/influence_node/peers./influence/peer_relationship/peers,0
/m/01h2_6,/people/person/gender,1
/m/01h2_6,/people/person/profession,1
/m/01h320,/people/person/places_lived./people/place_lived/location,1
/m/01h320,/people/person/profession,1
/m/01h320,/people/person/spouse_s./people/marriage/type_of_union,1
/m/01h4rj,/film/actor/film./film/performance/film,0
/m/01h4rj,/people/deceased_person/place_of_burial,0
/m/01h4rj,/people/person/nationality,1
/m/01h4rj,/people/person/profession,1
/m/01h5f8,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01h6pn,/military/military_conflict/combatants./military/military_combatant_group/combatants,1
/m/01h72l,/tv/tv_program/genre,0
/m/01h72l,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,1
/m/01h7bb,/film/film/language,1
/m/01h7bb,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/01h7xx,/government/legislative_session/members./government/government_position_held/district_represented,0
/m/01h7xx,/government/legislative_session/members./government/government_position_held/legislative_sessions,1
/m/01h8f,/common/topic/webpage./common/webpage/category,1
/m/01h8f,/film/actor/film./film/performance/special_performance_type,1
/m/01h8f,/people/person/gender,1
/m/01h8f,/people/person/places_lived./people/place_lived/location,1
/m/01h8f,/people/person/profession,0
/m/01h8rk,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/01h8rk,/education/university/fraternities_and_sororities,1
/m/01h8rk,/organization/organization/headquarters./location/mailing_address/state_province_region,0
/m/01h8sf,/education/educational_institution/colors,0
/m/01h8sf,/organization/organization/headquarters./location/mailing_address/state_province_region,0
/m/01h910,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/01h910,/people/person/profession,0
/m/01h910,/people/person/religion,0
/m/01hb1t,/education/educational_institution/campuses,1
/m/01hb1t,/education/educational_institution/colors,1
/m/01hb1t,/education/educational_institution_campus/educational_institution,1
/m/01hb6v,/influence/influence_node/influenced_by,0
/m/01hb6v,/people/deceased_person/place_of_death,1
/m/01hb6v,/people/person/places_lived./people/place_lived/location,0
/m/01hb6v,/people/person/profession,1
/m/01hbq0,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01hbq0,/film/actor/film./film/performance/film,0
/m/01hbq0,/people/person/nationality,1
/m/01hbq0,/people/person/spouse_s./people/marriage/location_of_ceremony,1
/m/01hc1j,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/01hc1j,/education/educational_institution/students_graduates./education/education/student,1
/m/01hc9_,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01hc9_,/influence/influence_node/influenced_by,1
/m/01hc9_,/people/person/profession,1
/m/01hcj2,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/01hcj2,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/01hcj2,/base/eating/practicer_of_diet/diet,0
/m/01hcj2,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/01hcj2,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/01hcj2,/film/actor/film./film/performance/film,0
/m/01hcj2,/people/person/gender,0
/m/01hcj2,/people/person/languages,0
/m/01hcj2,/people/person/nationality,0
/m/01hcj2,/people/person/place_of_birth,0
/m/01hcj2,/people/person/places_lived./people/place_lived/location,0
/m/01hcj2,/people/person/profession,0
/m/01hcj2,/people/person/spouse_s./people/marriage/type_of_union,0
/m/01hcvm,/music/genre/parent_genre,1
/m/01hdht,/people/person/profession,1
/m/01hgwkr,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/01hgwkr,/base/eating/practicer_of_diet/diet,1
/m/01hgwkr,/people/person/profession,1
/m/01hgwkr,/people/person/spouse_s./people/marriage/type_of_union,1
/m/01hhvg,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/01hjy5,/education/university/fraternities_and_sororities,1
/m/01hjy5,/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,1
/m/01hjy5,/organization/organization_member/member_of./organization/organization_membership/organization,1
/m/01hkck,/people/person/gender,1
/m/01hkck,/people/person/nationality,1
/m/01hkck,/people/person/place_of_birth,1
/m/01hkck,/people/person/places_lived./people/place_lived/location,1
/m/01hkg9,/people/person/nationality,1
/m/01hkg9,/people/person/profession,0
/m/01hkhq,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/01hkhq,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/01hkhq,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/01hkhq,/film/actor/film./film/performance/film,0
/m/01hkhq,/people/person/profession,1
/m/01hkhq,/people/person/religion,1
/m/01hl_w,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/01hlwv,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,1
/m/01hlwv,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,0
/m/01hmb_,/people/person/gender,1
/m/01hmb_,/people/person/places_lived./people/place_lived/location,1
/m/01hmk9,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01hmk9,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/01hmk9,/influence/influence_node/influenced_by,0
/m/01hmk9,/people/deceased_person/place_of_death,1
/m/01hmk9,/people/person/place_of_birth,0
/m/01hmk9,/people/person/places_lived./people/place_lived/location,0
/m/01hmk9,/people/person/profession,1
/m/01hmnh,/media_common/netflix_genre/titles,0
/m/01hn_t,/tv/tv_program/genre,1
/m/01hn_t,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/01hnb,/education/educational_institution/colors,1
/m/01hp22,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/01hp22,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,0
/m/01hp5,/film/film/language,1
/m/01hp5,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/01hpf6,/organization/organization/headquarters./location/mailing_address/citytown,1
/m/01hpf6,/organization/organization/place_founded,1
/m/01hpnh,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/01hpnh,/location/location/contains,0
/m/01hq1,/film/film/executive_produced_by,1
/m/01hq1,/film/film/genre,1
/m/01hq1,/film/film/prequel,1
/m/01hq1,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/01hq1,/film/film/story_by,1
/m/01hqhm,/film/film/country,1
/m/01hqhm,/film/film/language,0
/m/01hqhm,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/01hqhm,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/01hqhm,/film/film/release_date_s./film/film_regional_release_date/film_release_region,1
/m/01hqk,/film/film/genre,1
/m/01hr1,/film/film/genre,1
/m/01hr1,/film/film/music,1
/m/01hr1,/film/film/written_by,1
/m/01hr11,/education/educational_institution/school_type,1
/m/01hr11,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/01hrqc,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/01hrqc,/music/artist/contribution./music/recording_contribution/performance_role,0
/m/01hrqc,/music/group_member/membership./music/group_membership/role,0
/m/01hrqc,/people/person/place_of_birth,1
/m/01hrqc,/people/person/profession,1
/m/01htxr,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01htxr,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/01htxr,/award/award_winner/awards_won./award/award_honor/award_winner,1
/m/01htxr,/film/actor/film./film/performance/film,1
/m/01htxr,/people/person/place_of_birth,1
/m/01htxr,/people/person/religion,0
/m/01hv3t,/award/award_winning_work/awards_won./award/award_honor/honored_for,0
/m/01hvjx,/film/film/genre,0
/m/01hvjx,/film/film/language,1
/m/01hvjx,/film/film/music,0
/m/01hvjx,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/01hvv0,/tv/tv_program/genre,0
/m/01hvv0,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/01hw5kk,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0
/m/01hw5kk,/film/film/genre,1
/m/01hw5kk,/film/film/production_companies,0
/m/01hw6wq,/common/topic/webpage./common/webpage/category,1
/m/01hw6wq,/music/group_member/membership./music/group_membership/group,0
/m/01hw6wq,/music/group_member/membership./music/group_membership/role,0
/m/01hw6wq,/people/person/spouse_s./people/marriage/type_of_union,1
/m/01hwgt,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/01hwgt,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/01hwkn,/base/culturalevent/event/entity_involved,1
/m/01hwkn,/military/military_conflict/combatants./military/military_combatant_group/combatants,0
/m/01hwkn,/time/event/locations,1
/m/01hww_,/music/performance_role/regular_performances./music/group_membership/group,1
/m/01hww_,/music/performance_role/regular_performances./music/group_membership/role,0
/m/01hww_,/music/performance_role/track_performances./music/track_contribution/role,0
/m/01hx2t,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/01hx2t,/education/educational_institution/students_graduates./education/education/student,1
/m/01hx2t,/organization/organization/headquarters./location/mailing_address/citytown,1
/m/01hxs4,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01hxs4,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/01hxs4,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,1
/m/01hydr,/music/genre/artists,0
/m/01hydr,/music/genre/parent_genre,0
/m/01hznh,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/01hznh,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/01j28z,/media_common/netflix_genre/titles,0
/m/01j2xj,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/01j2xj,/people/person/nationality,1
/m/01j2xj,/people/person/profession,1
/m/01j48s,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/01j48s,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/01j4ls,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01j4ls,/common/topic/webpage./common/webpage/category,1
/m/01j4ls,/film/actor/film./film/performance/film,1
/m/01j4ls,/music/artist/contribution./music/recording_contribution/performance_role,1
/m/01j4ls,/people/person/profession,1
/m/01j590z,/music/artist/track_contributions./music/track_contribution/role,0
/m/01j590z,/people/person/place_of_birth,0
/m/01j590z,/people/person/places_lived./people/place_lived/location,0
/m/01j59b0,/common/topic/webpage./common/webpage/category,1
/m/01j5ql,/film/film/genre,1
/m/01j5ql,/film/film/other_crew./film/film_crew_gig/crewmember,1
/m/01j5ql,/film/film/produced_by,1
/m/01j5ql,/film/film/production_companies,0
/m/01j5sd,/film/actor/film./film/performance/film,0
/m/01j5sd,/film/actor/film./film/performance/special_performance_type,1
/m/01j5sd,/people/person/places_lived./people/place_lived/location,1
/m/01j5sd,/people/person/profession,1
/m/01j5sd,/people/person/religion,0
/m/01j5sv,/film/actor/film./film/performance/film,1
/m/01j5ts,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01j5ts,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/01j5ts,/film/actor/film./film/performance/film,0
/m/01j5ts,/people/person/places_lived./people/place_lived/location,1
/m/01j5ts,/people/person/spouse_s./people/marriage/type_of_union,1
/m/01j5ws,/film/actor/film./film/performance/film,1
/m/01j5ws,/people/person/profession,0
/m/01j5ws,/people/person/religion,0
/m/01j5ws,/people/person/spouse_s./people/marriage/type_of_union,1
/m/01j5x6,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01j5x6,/people/person/gender,1
/m/01j5x6,/people/person/nationality,1
/m/01j5x6,/people/person/spouse_s./people/marriage/location_of_ceremony,1
/m/01j67j,/tv/tv_program/country_of_origin,1
/m/01j6mff,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/01j6mff,/common/topic/webpage./common/webpage/category,0
/m/01j6mff,/music/artist/origin,0
/m/01j6mff,/people/person/gender,0
/m/01j6mff,/people/person/nationality,0
/m/01j6mff,/people/person/place_of_birth,0
/m/01j6mff,/people/person/places_lived./people/place_lived/location,0
/m/01j6mff,/people/person/profession,0
/m/01j6mff,/people/person/religion,0
/m/01j6mff,/people/person/spouse_s./people/marriage/type_of_union,0
/m/01j6t0,/medicine/symptom/symptom_of,0
/m/01j7mr,/tv/tv_program/country_of_origin,1
/m/01j7mr,/tv/tv_program/genre,0
/m/01j7mr,/tv/tv_program/languages,1
/m/01j7rd,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/01j7rd,/film/actor/film./film/performance/film,0
/m/01j7rd,/influence/influence_node/influenced_by,0
