e2,rel,n
/m/02fgpf,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/02fgpf,/film/film/music,0
/m/02fgpf,/music/genre/artists,0
/m/02fhtq,/music/genre/parent_genre,1
/m/02fjzt,/education/educational_degree/people_with_this_degree./education/education/institution,1
/m/02flpq,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02flq1,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02fm4d,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02fn5r,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/02fn5r,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/02fn5r,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/02fn5r,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/02fn5r,/music/genre/artists,0
/m/02fn5r,/music/record_label/artist,0
/m/02fqrf,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/02fqrf,/film/actor/film./film/performance/film,1
/m/02fqrf,/film/film/prequel,1
/m/02fqrf,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/02fqwt,/location/location/time_zones,0
/m/02fqxm,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/02fqxm,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/02fqxm,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/02fqxm,/film/actor/film./film/performance/film,0
/m/02fqxm,/film/film/prequel,0
/m/02fqxm,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/02fqxm,/film/film_subject/films,0
/m/02fqxm,/media_common/netflix_genre/titles,0
/m/02frhbc,/location/hud_county_place/place,1
/m/02frhbc,/people/person/places_lived./people/place_lived/location,1
/m/02fsn,/music/artist/track_contributions./music/track_contribution/role,1
/m/02fsn,/music/performance_role/regular_performances./music/group_membership/role,0
/m/02fsn,/music/performance_role/track_performances./music/track_contribution/role,0
/m/02fttd,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/02fttd,/film/actor/film./film/performance/film,0
/m/02fttd,/media_common/netflix_genre/titles,0
/m/02fwfb,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/02fwfb,/film/actor/film./film/performance/film,0
/m/02fwfb,/film/film_subject/films,0
/m/02fwfb,/media_common/netflix_genre/titles,0
/m/02fx3c,/education/educational_institution/students_graduates./education/education/student,0
/m/02fx3c,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/02fy0z,/education/educational_degree/people_with_this_degree./education/education/institution,1
/m/02fybl,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/02fybl,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,0
/m/02fz3w,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/02fzs,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,1
/m/02fzs,/location/location/contains,1
/m/02fzs,/people/person/employment_history./business/employment_tenure/company,0
/m/02g0rb,/award/award_category/winners./award/award_honor/award_winner,0
/m/02g0rb,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/02g0rb,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/02g0rb,/people/ethnicity/people,0
/m/02g0rb,/people/person/spouse_s./people/marriage/spouse,0
/m/02g1jh,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/02g1jh,/film/film/music,0
/m/02g2wv,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/02g2wv,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/02g2yr,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/02g3ft,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/02g3ft,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/02g3gj,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02g3gw,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/02g3v6,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02g3v6,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/02g3w,/education/educational_institution/students_graduates./education/education/student,1
/m/02g3w,/film/film/story_by,1
/m/02g3w,/people/ethnicity/people,1
/m/02g40r,/award/award_category/winners./award/award_honor/award_winner,0
/m/02g40r,/music/record_label/artist,0
/m/02g5h5,/award/award_category/winners./award/award_honor/award_winner,0
/m/02g5h5,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/02g5h5,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/02g5h5,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/02g5h5,/education/educational_institution/students_graduates./education/education/student,0
/m/02g5h5,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/02g87m,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/02g87m,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/02g8h,/influence/influence_node/influenced_by,1
/m/02g8h,/people/ethnicity/people,1
/m/02g8mp,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02g9p4,/music/artist/track_contributions./music/track_contribution/role,0
/m/02g9p4,/music/group_member/membership./music/group_membership/role,1
/m/02g9p4,/music/performance_role/guest_performances./music/recording_contribution/performance_role,0
/m/02g9p4,/music/performance_role/regular_performances./music/group_membership/role,0
/m/02g9p4,/music/performance_role/track_performances./music/track_contribution/role,0
/m/02g_6j,/american_football/football_team/current_roster./sports/sports_team_roster/position,0
/m/02g_6j,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,0
/m/02g_6j,/sports/sports_position/players./sports/sports_team_roster/position,0
/m/02g_6j,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,0
/m/02g_6j,/sports/sports_team/roster./american_football/football_roster_position/position,0
/m/02g_6x,/american_football/football_team/current_roster./sports/sports_team_roster/position,0
/m/02g_6x,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,0
/m/02g_6x,/sports/sports_position/players./sports/sports_team_roster/position,0
/m/02g_6x,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,0
/m/02g_6x,/sports/sports_team/roster./american_football/football_roster_position/position,0
/m/02g_7z,/american_football/football_team/current_roster./sports/sports_team_roster/position,0
/m/02g_7z,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,0
/m/02g_7z,/sports/sports_position/players./sports/sports_team_roster/position,0
/m/02g_7z,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,0
/m/02g_7z,/sports/sports_team/roster./american_football/football_roster_position/position,0
/m/02gd6x,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/02gdjb,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02gf_l,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/02gjt4,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/02gkzs,/government/legislative_session/members./government/government_position_held/legislative_sessions,1
/m/02glc4,/government/legislative_session/members./government/government_position_held/legislative_sessions,0
/m/02glc4,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,1
/m/02glmx,/award/award_category/winners./award/award_honor/ceremony,0
/m/02gm9n,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02gnh0,/business/job_title/people_with_this_title./business/employment_tenure/company,1
/m/02gnh0,/education/educational_degree/people_with_this_degree./education/education/institution,1
/m/02gnh0,/location/location/contains,0
/m/02gnmp,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/02gnmp,/education/educational_institution/campuses,0
/m/02gnmp,/education/educational_institution_campus/educational_institution,0
/m/02gnmp,/location/location/contains,0
/m/02gnmp,/organization/organization/child./organization/organization_relationship/child,0
/m/02gnmp,/organization/role/leaders./organization/leadership/organization,0
/m/02gnmp,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,0
/m/02gpkt,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/02gpkt,/film/actor/film./film/performance/film,0
/m/02gpkt,/film/director/film,0
/m/02gpkt,/film/film/prequel,0
/m/02gpkt,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/02gqm3,/film/actor/film./film/performance/film,0
/m/02gr81,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/02gr81,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,1
/m/02grdc,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02gs6r,/film/actor/film./film/performance/film,0
/m/02gs6r,/film/film_subject/films,1
/m/02gs6r,/film/special_film_performance_type/film_performance_type./film/performance/film,1
/m/02gsvk,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/02gvwz,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/02gvwz,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/02gvwz,/education/educational_institution/students_graduates./education/education/student,1
/m/02gvwz,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/02gw_w,/location/location/contains,1
/m/02gw_w,/people/person/place_of_birth,1
/m/02gys2,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,0
/m/02gys2,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/02h0f3,/award/award_category/winners./award/award_honor/award_winner,0
/m/02h0f3,/education/educational_institution/students_graduates./education/education/student,0
/m/02h0f3,/people/cause_of_death/people,0
/m/02h0f3,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/02h1rt,/award/award_category/winners./award/award_honor/award_winner,1
/m/02h1rt,/film/film/costume_design_by,0
/m/02h1rt,/film/film/other_crew./film/film_crew_gig/crewmember,0
/m/02h22,/media_common/netflix_genre/titles,0
/m/02h2vv,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/02h2vv,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/02h3d1,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02h400t,/business/business_operation/industry,0
/m/02h40lc,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,0
/m/02h40lc,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/02h40lc,/education/field_of_study/students_majoring./education/education/major_field_of_study,0
/m/02h40lc,/film/actor/dubbing_performances./film/dubbing_performance/language,0
/m/02h40lc,/film/film/language,0
/m/02h40lc,/location/country/official_language,0
/m/02h40lc,/people/ethnicity/languages_spoken,0
/m/02h40lc,/people/person/languages,0
/m/02h40lc,/tv/tv_program/languages,0
/m/02h48,/award/award_category/winners./award/award_honor/award_winner,0
/m/02h48,/people/cause_of_death/people,1
/m/02h48,/people/ethnicity/people,1
/m/02h659,/organization/role/leaders./organization/leadership/organization,1
/m/02h6_6p,/people/deceased_person/place_of_death,0
/m/02h6_6p,/people/person/places_lived./people/place_lived/location,1
/m/02h761,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/02h761,/education/educational_institution/students_graduates./education/education/student,0
/m/02h761,/film/film/written_by,0
/m/02h7s73,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,1
/m/02h98sm,/people/person/place_of_birth,1
/m/02h9_l,/award/award_category/winners./award/award_honor/award_winner,1
/m/02h9_l,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/02h9_l,/music/genre/artists,1
/m/02h9_l,/music/record_label/artist,1
/m/02hct1,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/02hct1,/award/award_ceremony/awards_presented./award/award_honor/honored_for,0
/m/02hct1,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/02hct1,/media_common/netflix_genre/titles,1
/m/02hct1,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,0
/m/02hct1,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,0
/m/02hcv8,/location/location/time_zones,0
/m/02hcxm,/business/job_title/people_with_this_title./business/employment_tenure/company,0
/m/02hczc,/location/location/time_zones,0
/m/02hdky,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/02hfk5,/award/award_category/nominees./award/award_nomination/nominated_for,0
